Image,png,brisque,nrqm,pi,nima,paq2piq,cnniqa,dbcnn,musiq-ava,musiq-koniq,musiq-spaq,clipiqa,clipiqa+,tre-koniq,topiq_nr,qalign,topiq_iaa,topiq_iaa_res50,laion_aes,antelopev2,arcface,buffalo
12_voice_en_35117783_iplap,3.png,20.06512451,6.237099648,3.703620012,5.079781532,58.99059296,0.65819931,0.461467624,4.476792812,55.94532013,58.3394165,0.608403206,0.629831314,57.32781601,0.413278043,0.271240234,4.498407364,4.612575531,5.395967007,0.937927313,0.970248222,0.942311668
12_voice_en_35117783_iplap,4.png,26.17889404,5.759806156,3.99948027,5.022402763,58.24924469,0.638603926,0.419508338,4.388200283,53.38417053,57.06204605,0.551074684,0.578560293,50.75912476,0.396655709,0.267578125,4.413857937,4.579571247,5.42440176,0.925485167,0.957856119,0.926390409
12_voice_en_35117783_iplap,5.png,20.0602417,6.266694069,3.69228414,5.067058563,58.67786407,0.65822351,0.459213436,4.474238396,55.99378967,58.89613342,0.600304604,0.624606431,56.56085968,0.410067141,0.267089844,4.490038872,4.59762764,5.374118805,0.96292848,0.983444214,0.96004616
12_voice_en_35117783_iplap,6.png,26.39031982,5.77370739,4.012215884,4.98099947,57.21644592,0.639296532,0.419993639,4.403522491,54.18339539,57.01248932,0.572526634,0.581041694,50.98531723,0.39454636,0.275878906,4.433365822,4.574689865,5.368186474,0.957575835,0.977806866,0.956405712
12_voice_en_35117783_iplap,7.png,20.16131592,6.287314415,3.704261455,5.048586845,59.08273697,0.658596754,0.460805178,4.472578526,55.90866852,58.10229492,0.611665905,0.629733503,56.93706894,0.41298458,0.270751953,4.482495308,4.596026897,5.379470825,0.955130409,0.981056392,0.957678713
12_voice_en_35117783_mkittalk,0.png,17.3571167,4.988622189,6.197178785,4.348993778,74.57984924,0.490402371,0.483221889,3.824538469,52.54227448,62.21836472,0.667275131,0.468327522,70.12345886,0.530730307,0.125976563,3.694077969,3.886796951,5.165741444,0.738313424,0.868004799,0.756648903
12_voice_en_35117783_mkittalk,1.png,29.42645264,4.119916439,7.275208088,4.330778599,74.44065857,0.472059131,0.434987873,3.831662178,45.77470016,63.89093781,0.480362415,0.425328493,65.76158142,0.511780858,0.172973633,3.649520636,3.945949316,4.747271538,0.755825579,0.791418672,0.774691974
12_voice_en_35117783_mkittalk,2.png,36.69354248,4.02633667,7.220782827,3.407374859,74.827034,0.476668268,0.366193831,3.541564941,40.15818787,55.39459991,0.480892092,0.414763629,55.90817261,0.444149435,0.080749512,3.511918306,3.831879139,4.996309757,0.769505434,0.856626809,0.782740381
12_voice_en_35117783_mkittalk,3.png,36.71356201,4.12919426,7.332526754,3.458702803,74.38011169,0.491050273,0.391837239,3.516623735,45.47326279,57.39123917,0.491353512,0.458646834,51.96084213,0.467558891,0.116271973,3.475417137,3.743241072,4.986888885,0.731722393,0.778608322,0.73085894
12_voice_en_35117783_mkittalk,4.png,33.3727417,4.21710968,7.448361112,3.645493746,73.6975174,0.471775323,0.396211982,3.671028137,44.2339859,60.95770264,0.524934769,0.466452032,58.907444,0.479420215,0.121887207,3.472229481,3.72972846,5.175001621,0.815704052,0.861775398,0.824544278
12_voice_en_35117783_mkittalk,5.png,42.62762451,3.992491245,7.750130947,3.173018217,67.97597504,0.444473058,0.314868331,3.283553839,27.21036911,49.12462616,0.359600306,0.390525311,51.95738983,0.415413648,0.079162598,3.316968203,3.570603848,4.46470499,0.697644694,0.77448386,0.693257769
12_voice_en_35117783_mkittalk,6.png,32.12713623,4.052927971,7.073038407,3.906655312,74.33807373,0.496627837,0.431893528,3.471519947,46.75168991,56.36969376,0.665479183,0.475808442,59.71636963,0.475378007,0.116638184,3.661500454,3.659592867,5.062459946,0.784426304,0.847213268,0.754064025
12_voice_en_35117783_mkittalk,7.png,32.60760498,4.087399483,7.626617885,4.03415966,74.44611359,0.473851204,0.422201931,3.554512501,43.78601074,56.61009216,0.637588561,0.439542949,61.88570023,0.486713797,0.095031738,3.559790611,3.683544636,5.07938242,0.798873525,0.884920537,0.789655212
12_voice_en_35117783_sad,0.png,32.70965576,5.72474432,5.117438139,6.123985767,78.01934814,0.465483218,0.495066255,4.79736948,71.73388672,63.44091034,0.523030937,0.631479979,85.01758575,0.597163379,0.474365234,4.560459137,5.224999428,5.784517288,0.78330569,0.920716703,0.781194597
12_voice_en_35117783_sad,1.png,33.59197998,4.959668159,5.547194465,5.933959484,76.73073578,0.466832876,0.472940505,4.740903854,69.35282135,60.19753265,0.445578784,0.636911929,78.50296783,0.550375462,0.453613281,4.494151115,5.007205009,5.699799061,0.787996736,0.883143425,0.768957333
12_voice_en_35117783_sad,2.png,31.63446045,5.551914692,5.593672024,5.92864418,78.57776642,0.511284232,0.48887834,4.749845505,69.90090179,63.8740387,0.445098311,0.661172926,81.43869781,0.548560917,0.467285156,4.620331287,5.097228527,5.605984688,0.815167258,0.939203203,0.831280195
12_voice_en_35117783_sad,3.png,30.03582764,5.620193481,5.210911151,6.097519398,78.26421356,0.47145009,0.509958386,4.999774933,69.86341095,62.85135269,0.435255527,0.640442371,81.10762787,0.571488857,0.503417969,4.633639812,5.31896019,5.686589241,0.763506544,0.897235751,0.765769272
12_voice_en_35117783_sad,4.png,27.14520264,5.745645046,5.04727683,6.039779186,78.83602142,0.482974768,0.521013796,4.9985466,71.46073151,64.78248596,0.452323735,0.6662907,82.82069397,0.572406113,0.477050781,4.722993851,5.203253269,5.674956322,0.789364397,0.915980816,0.7995618
12_voice_en_35117783_sad,5.png,30.56658936,5.533491611,5.107530601,6.053783894,78.10086823,0.454092622,0.501030147,4.825247765,68.94962311,62.97706985,0.483996153,0.664994657,82.20495605,0.563020766,0.476074219,4.646669388,5.157016754,5.584214211,0.810970828,0.937174916,0.828838282
12_voice_en_35117783_sad,6.png,28.07684326,5.7054286,5.272998794,6.074720383,78.56053925,0.421493769,0.498042256,4.843658447,69.07906342,62.94417953,0.457198232,0.673613429,81.09270477,0.565687776,0.468261719,4.596250534,5.221267223,5.655057907,0.788270925,0.924212396,0.79913024
12_voice_en_35117783_sad,7.png,28.25164795,5.577365875,5.165634036,5.806474686,77.53359222,0.439163893,0.482983857,4.702465057,68.23011017,64.01842499,0.447658539,0.647650957,79.03897858,0.558436334,0.472167969,4.471445084,5.053063393,5.605257511,0.766711431,0.892640233,0.788402946
12_voice_en_35117783_vidtalk,0.png,42.19989014,3.883819818,5.693463018,5.270447254,48.9647789,0.363241553,0.312386602,4.04749155,53.91931152,57.67011261,0.465799242,0.559253573,33.34687805,0.307033211,0.205810547,4.048438072,4.576797485,5.509037018,0.746519103,0.834415793,0.757919425
12_voice_en_35117783_vidtalk,1.png,35.39129639,3.983289957,5.451240912,5.404181957,52.60755157,0.347474366,0.304755509,4.20192194,54.90117264,59.47588348,0.47138682,0.565198421,36.27269745,0.322413445,0.237670898,4.090622425,4.6454072,5.361333847,0.805314891,0.828891635,0.78683319
12_voice_en_35117783_vidtalk,2.png,34.97088623,3.791419506,5.433178399,5.212933064,51.53593445,0.359228164,0.298604995,4.197493553,54.00245667,59.52624512,0.477955431,0.568486691,36.15710449,0.323080093,0.212646484,4.13668251,4.596592903,5.65511322,0.730214668,0.834620178,0.759883452
12_voice_en_35117783_vidtalk,3.png,34.83465576,3.963999748,5.426642903,5.318806648,51.40524292,0.348176658,0.297719002,4.176526546,54.39559174,59.81455994,0.472305208,0.562854052,36.18969345,0.323100656,0.221435547,4.08242321,4.631461143,5.454137802,0.776443538,0.827019513,0.767871112
12_voice_en_35117783_vidtalk,4.png,34.58563232,3.834760666,5.400362582,5.244760513,50.55488968,0.344185203,0.295279741,4.19511795,54.59812927,59.09973526,0.463984102,0.561441422,36.96759033,0.321653217,0.223510742,4.148757935,4.56761837,5.554542065,0.79042008,0.839431286,0.785228161
12_voice_en_35117783_vidtalk,5.png,34.54119873,3.788119555,5.420332297,5.25307703,51.53900146,0.350753814,0.298192233,4.168871403,53.7831955,58.92999268,0.466197729,0.56332469,35.77220535,0.323339254,0.221801758,4.149329662,4.605047226,5.608214378,0.733291306,0.850499272,0.752540307
12_voice_en_35117783_vidtalk,6.png,34.61639404,3.877179384,5.409198605,5.281302452,51.90687561,0.343895406,0.295809507,4.203230858,55.04286194,59.11315155,0.481650829,0.567247987,37.19868851,0.323516548,0.223999023,4.168987274,4.561808586,5.656229496,0.745259776,0.836615562,0.760213846
12_voice_en_35117783_vidtalk,7.png,34.4977417,3.876474142,5.427431524,5.310103893,51.53828049,0.355520636,0.295811176,4.162144184,55.11738968,59.33547592,0.491947383,0.569696486,36.36767197,0.327605069,0.219238281,4.130998611,4.576413155,5.595458031,0.745827271,0.836707175,0.754973543
12_voice_en_35117783_wavlip,0.png,35.61004639,5.598452091,4.277560867,4.638125896,51.8045578,0.632362545,0.422498405,4.485118389,41.41604614,42.52734375,0.448773921,0.506488442,45.88821793,0.345933795,0.209838867,4.096925735,4.705494881,4.443044186,0.86450774,0.920426369,0.846306878
12_voice_en_35117783_wavlip,1.png,26.96502686,5.788458824,3.996479172,4.703795433,53.7313652,0.658318102,0.451983213,4.626888275,41.84677505,44.17638779,0.444165379,0.496235222,50.06442261,0.349441558,0.217773438,4.139507294,4.769522667,4.460233212,0.806239963,0.823176384,0.805092236
12_voice_en_35117783_wavlip,2.png,27.30780029,5.822559834,3.993103379,4.673433304,54.44488907,0.656416059,0.453696996,4.601059437,44.096241,44.80705261,0.43983385,0.499754667,50.19966125,0.358525991,0.213989258,4.112658501,4.719749451,4.71058321,0.873125589,0.923650026,0.866563154
12_voice_en_35117783_wavlip,3.png,27.17987061,5.804923534,3.996833176,4.692123413,53.89516449,0.656325579,0.454194009,4.610530853,43.94046402,45.63501358,0.450159371,0.50445044,50.95484161,0.35579282,0.222167969,4.140474319,4.73848629,4.656313896,0.822908759,0.850058258,0.816723562
12_voice_en_35117783_wavlip,4.png,27.48309326,5.824518681,3.984368545,4.670026302,54.35195923,0.656246006,0.450173587,4.5897789,44.378479,46.1048584,0.440204114,0.497470886,50.32468796,0.353645593,0.205444336,4.079713345,4.863361835,4.470953941,0.786203152,0.815503359,0.804845754
12_voice_en_35117783_wavlip,5.png,26.88690186,5.830877304,3.987455229,4.686266422,54.07578278,0.656587541,0.453023314,4.599556446,44.48636627,45.69795609,0.441626638,0.506864846,50.04006195,0.354248285,0.212036133,4.128515244,4.834975243,4.73875761,0.822964828,0.881493807,0.83004857
12_voice_en_35117783_wavlip,6.png,27.18133545,5.793102264,4.001567518,4.717481613,54.650177,0.656325519,0.453952163,4.593755722,44.16204834,44.01882172,0.452206433,0.508285701,50.96258163,0.357561588,0.220458984,4.149437904,4.725885391,4.587320328,0.865492333,0.920656681,0.850977502
12_voice_en_35117783_wavlip,7.png,26.87322998,5.815927505,4.005543554,4.708240032,54.87739182,0.656625271,0.454581052,4.582005501,44.06204987,44.25832367,0.450487137,0.503375232,50.81695557,0.358188778,0.219848633,4.126708508,4.71727705,4.648732662,0.863346,0.921941638,0.849172205
12_voice_en_35117786_ahead,0.png,27.13934326,4.028614521,8.09936641,4.428982735,75.7385025,0.500637054,0.496744454,3.902539015,46.33132935,60.82971573,0.489158243,0.439938158,73.99588013,0.482074052,0.100830078,3.587403059,4.171236992,4.464730263,0.665125532,0.775390208,0.650141758
12_voice_en_35117786_ahead,1.png,32.37371826,4.241486549,7.340804399,4.222917557,75.44367218,0.456262141,0.41731146,3.956347466,42.78999329,57.7073822,0.430506557,0.511824071,61.48707199,0.488673717,0.161621094,3.761119843,4.172687531,4.858107567,0.605869704,0.746262431,0.618375136
12_voice_en_35117786_ahead,2.png,32.56903076,4.138393402,7.115964363,4.258926392,76.67365265,0.498142064,0.468834221,4.082639694,44.66769409,58.92679214,0.463332623,0.548951209,66.121315,0.490772218,0.166137695,3.82066679,4.10465765,5.154702187,0.616217081,0.735136509,0.592946724
12_voice_en_35117786_ahead,3.png,36.73944092,4.06086874,7.859023678,4.091328621,76.75238037,0.50706023,0.464942902,3.893000603,46.0329361,61.33275604,0.411082566,0.551156402,62.53138351,0.489145368,0.130371094,3.53826189,4.150775909,4.963805676,0.608073176,0.766308844,0.623673156
12_voice_en_35117786_ahead,4.png,31.81268311,4.093813419,8.01607942,4.013237476,75.60251617,0.516212225,0.514998138,4.051562786,44.97052765,61.22566986,0.421636194,0.515815973,69.05140686,0.479081184,0.100463867,3.709425449,4.038844109,5.078826904,0.66916794,0.786341906,0.675491559
12_voice_en_35117786_ahead,5.png,29.14569092,4.168212891,6.859380047,3.81486392,75.55912018,0.506339729,0.488469779,3.912489891,43.22568893,59.52204895,0.437254161,0.523737252,65.71556091,0.492806464,0.144897461,3.782875538,4.099756718,5.00017643,0.674462664,0.791206419,0.68836474
12_voice_en_35117786_dinet,0.png,26.93084717,5.767107487,4.116668898,5.381522655,68.16703033,0.645741045,0.448270172,4.457845688,61.17654037,60.26494598,0.659047663,0.625050604,56.57600784,0.432833821,0.334716797,4.504424095,4.764223576,5.38750124,0.734522517,0.805475473,0.721356731
12_voice_en_35117786_dinet,1.png,18.14080811,6.396002293,3.612808692,5.413043499,70.11244202,0.668646097,0.476913661,4.548884392,64.32512665,60.58033371,0.670957506,0.656555235,62.35606003,0.456129402,0.326660156,4.568444252,4.825872421,5.335391521,0.77155777,0.778424025,0.752520438
12_voice_en_35117786_dinet,2.png,24.41571045,5.904303551,4.020727869,5.32420969,69.06408691,0.649543524,0.442198902,4.472211838,61.56246567,60.14401245,0.612508714,0.603861094,57.41021729,0.439486414,0.35546875,4.487517357,4.798925877,5.45690155,0.756298087,0.787941039,0.744073973
12_voice_en_35117786_dinet,3.png,18.31463623,6.428165913,3.590071596,5.401929379,69.94179535,0.665586948,0.474639624,4.550840855,64.19649506,60.62380219,0.671379089,0.658043981,62.55692291,0.457206219,0.338378906,4.593224049,4.773614883,5.465173721,0.770417694,0.825525582,0.756511265
12_voice_en_35117786_dinet,4.png,24.52996826,5.948386192,3.983201706,5.346427441,68.78398132,0.649270594,0.440615475,4.479199409,61.45720291,60.9342308,0.604850233,0.603433967,57.36198044,0.438901335,0.345947266,4.505936146,4.755139351,5.435211182,0.784885221,0.822702289,0.773445283
12_voice_en_35117786_dinet,5.png,18.76483154,6.4170928,3.596880725,5.37159729,69.78087616,0.665553987,0.475107878,4.531702995,63.90830994,60.72238159,0.671806991,0.659564495,62.44179153,0.455887884,0.356445313,4.565901756,4.740884304,5.458389759,0.759902005,0.837975144,0.759499857
12_voice_en_35117786_dreamtalk,0.png,12.42791748,6.054329395,6.34105216,4.824400425,76.49221802,0.673852921,0.580120146,4.163738251,53.37950516,64.29683685,0.580325067,0.529636383,82.55007935,0.614461243,0.288574219,3.781009436,4.294798851,5.145259857,0.704697336,0.755783081,0.704337704
12_voice_en_35117786_dreamtalk,1.png,13.8649292,5.99906683,6.559831709,4.997240067,76.32279968,0.657476127,0.595418811,4.108798027,56.67458344,65.81721497,0.607594311,0.534322083,84.45744324,0.609393537,0.302001953,3.787121773,4.41153717,4.918473721,0.712411959,0.76374054,0.736935614
12_voice_en_35117786_dreamtalk,2.png,13.74822998,5.654081821,6.573465092,4.932249546,76.17761993,0.651013553,0.570216894,4.209216118,57.89522552,63.64093399,0.632669389,0.554276347,81.0165863,0.599228561,0.230957031,3.973106384,4.569833279,4.947730541,0.632765258,0.705597222,0.664515833
12_voice_en_35117786_dreamtalk,3.png,15.30584717,5.674550056,6.385133502,4.730513573,76.54508972,0.644369423,0.571695507,4.151161194,56.14150238,65.63223267,0.64889425,0.514656663,82.78998566,0.591867745,0.270751953,3.757542372,4.37277317,4.719739914,0.734261766,0.848694026,0.737802696
12_voice_en_35117786_dreamtalk,4.png,18.70233154,5.432623863,6.62704909,4.73456049,76.50930023,0.646302223,0.565122962,4.116342068,57.75025177,65.71792603,0.612356961,0.513902903,79.25118256,0.571932077,0.255126953,3.712954998,4.353540897,4.918908119,0.753607995,0.819446862,0.762219461
12_voice_en_35117786_dreamtalk,5.png,21.50506592,5.198791504,6.528610508,4.64632225,75.79677582,0.65751791,0.532478929,4.045706272,54.08153534,64.79135132,0.533803165,0.449682206,76.37527466,0.575155079,0.269775391,3.701556921,4.336309433,4.791873455,0.691261798,0.798868656,0.712237903
12_voice_en_35117786_iplap,0.png,27.27606201,5.636309147,4.1709477,5.000644684,56.73838043,0.640177369,0.422252059,4.361001015,52.0941124,55.24727631,0.570740461,0.582704186,49.48830032,0.393557459,0.262695313,4.394403458,4.551543236,5.350137711,0.945832423,0.971922278,0.938353076
12_voice_en_35117786_iplap,1.png,19.7789917,6.098495483,3.724801653,5.044893742,59.17085266,0.658237338,0.458156198,4.483660698,55.18864059,57.91181183,0.595264137,0.628159046,56.46980286,0.411065608,0.267333984,4.510064125,4.589522839,5.334267616,0.933282629,0.965878844,0.933195
12_voice_en_35117786_iplap,2.png,25.93377686,5.720145702,4.026474014,5.093709946,57.58960342,0.638759375,0.420498371,4.387907982,53.07676697,56.24732208,0.550336123,0.579585195,50.72998047,0.396174252,0.266601563,4.395581245,4.555734634,5.440814972,0.904746826,0.94612205,0.917601341
12_voice_en_35117786_iplap,3.png,19.93133545,6.251307487,3.698871307,5.019963264,58.72360229,0.660148263,0.459899008,4.478950977,56.1726799,58.78060913,0.603111684,0.623600781,56.72848511,0.412237763,0.264160156,4.489796638,4.603952885,5.339098454,0.964315523,0.984921753,0.957824147
12_voice_en_35117786_iplap,4.png,26.36981201,5.77460289,4.01177624,5.010142326,57.60430527,0.639175951,0.420365602,4.383374214,53.66073608,56.82219696,0.566184938,0.579957128,50.79658508,0.396972328,0.274658203,4.441427231,4.583528519,5.375873566,0.956123373,0.976216376,0.955591526
12_voice_en_35117786_iplap,5.png,20.23065186,6.231737137,3.703271982,5.0780797,59.27914429,0.657355607,0.460163116,4.48871994,55.98678589,58.29286194,0.605660141,0.628706872,57.14764404,0.410685986,0.274658203,4.509623528,4.600389481,5.375571728,0.950840719,0.979941607,0.947157186
12_voice_en_35117786_mkittalk,0.png,21.65887451,5.064839363,6.687685515,4.153124809,73.74784088,0.484874994,0.49244529,3.86289835,51.17277527,64.00939941,0.683566034,0.480119705,68.72008514,0.526031196,0.150024414,3.754967213,3.939023018,5.348739624,0.800325343,0.852185845,0.77454632
12_voice_en_35117786_mkittalk,1.png,22.82196045,4.264268398,6.737642101,4.166618824,72.70872498,0.487086475,0.433066815,3.788501263,46.98823166,64.85826874,0.497124046,0.453089565,66.94358063,0.500266969,0.200317383,3.614485979,3.881645441,4.923718452,0.733231245,0.802481055,0.770476136
12_voice_en_35117786_mkittalk,2.png,27.52557373,4.456969738,7.45676452,4.131549358,73.29888153,0.48099941,0.431264639,3.764416695,45.67219543,63.27520752,0.475870937,0.463610262,63.78759766,0.522533834,0.177734375,3.659069777,3.987525463,4.856248856,0.813627534,0.851804495,0.802862191
12_voice_en_35117786_mkittalk,3.png,34.26287842,4.162813187,6.936424537,3.44311285,73.44123077,0.462957412,0.390356123,3.706567764,39.91859055,61.46490479,0.555360138,0.430660754,54.41410446,0.465861768,0.077392578,3.476358652,3.66707015,5.067137718,0.827721083,0.885835052,0.812448779
12_voice_en_35117786_mkittalk,4.png,36.72186279,4.174317837,7.299946118,3.527492523,74.85205078,0.46603173,0.381589979,3.674046516,47.32325363,60.25983429,0.518862188,0.440909058,55.4943161,0.46437484,0.074707031,3.568073988,3.801492214,4.911076546,0.823663011,0.872473776,0.821627879
12_voice_en_35117786_mkittalk,5.png,37.74920654,3.985133886,7.174065041,3.759230375,71.11252594,0.430507958,0.305810958,3.498173237,40.06664658,53.59680176,0.460697651,0.399579138,56.97471619,0.451165825,0.070068359,3.515323639,3.683290005,4.679314137,0.799830967,0.851036191,0.78761716
12_voice_en_35117786_sad,0.png,34.53924561,5.742607594,5.097718462,6.028382301,78.09372711,0.518446028,0.510667682,4.826103687,71.82316589,63.67117691,0.518419445,0.615702212,84.26399231,0.589399099,0.443359375,4.498482704,5.139149666,5.701729298,0.803250032,0.930448055,0.802996479
12_voice_en_35117786_sad,1.png,33.38494873,5.323606968,5.866142173,5.95563221,77.31304169,0.489750296,0.49088946,4.773911476,70.44269562,62.86917877,0.467341185,0.643366039,82.17715454,0.579982817,0.479248047,4.638355255,5.005572796,5.593072891,0.75542465,0.905850947,0.777872521
12_voice_en_35117786_sad,2.png,28.94451904,5.703615189,5.280510132,6.210335732,77.9643631,0.478133708,0.500742555,4.935428143,69.93122101,62.45198822,0.453318506,0.650376856,81.59695435,0.568157256,0.464599609,4.630295277,5.264717102,5.772289276,0.755844517,0.863502264,0.751913891
12_voice_en_35117786_sad,3.png,27.11151123,5.026663303,5.841750479,6.082071781,78.30394745,0.513698339,0.487857908,4.811537743,70.68389893,62.82164383,0.484445184,0.656242728,80.83783722,0.579700172,0.4921875,4.60965395,5.040254593,5.466864586,0.78265859,0.919069529,0.799966827
12_voice_en_35117786_sad,4.png,25.32879639,5.896519184,5.178871816,5.968353748,78.06201935,0.511849046,0.520738065,4.826410294,70.70917511,63.24048233,0.469739825,0.657000065,86.39595795,0.58315295,0.44921875,4.545489788,5.065907478,5.498182297,0.815266397,0.924100161,0.827739938
12_voice_en_35117786_sad,5.png,31.89178467,5.591025352,5.127991114,5.938162804,77.63657379,0.514586806,0.501958191,4.845398903,69.97559357,62.68530273,0.457375437,0.669479847,82.18531036,0.568924963,0.475341797,4.589869499,5.10433054,5.53071785,0.829621205,0.923515141,0.830305193
12_voice_en_35117786_vidtalk,0.png,42.05340576,3.93224287,5.679940969,5.239531517,48.84367371,0.365735084,0.309316874,4.076190948,53.39570618,58.17923355,0.459315687,0.554966569,33.15404892,0.302324265,0.205688477,4.059246063,4.564479828,5.517968655,0.757795255,0.838680148,0.748953427
12_voice_en_35117786_vidtalk,1.png,35.36444092,3.855172873,5.429534324,5.410913467,49.77603149,0.358062536,0.305243284,4.181461811,54.49408722,59.44081497,0.469059765,0.564945042,35.00577545,0.315015137,0.21081543,4.132776737,4.577996254,5.395224571,0.748550678,0.871551335,0.769355547
12_voice_en_35117786_vidtalk,2.png,35.19696045,4.04902935,5.416671987,5.263906479,52.47219086,0.361213505,0.299678385,4.159429073,55.29691315,58.50960922,0.483799934,0.575030148,37.69795227,0.326678514,0.238647461,4.098192215,4.586044312,5.585071564,0.743308521,0.804323792,0.744625714
12_voice_en_35117786_vidtalk,3.png,34.39862061,3.815359831,5.430574771,5.245635986,51.3932457,0.350973785,0.294913173,4.190469265,54.20751572,58.73805237,0.47462818,0.570834398,36.14313126,0.324008346,0.22644043,4.148100853,4.567200661,5.525241852,0.723504344,0.821329236,0.736097575
12_voice_en_35117786_vidtalk,4.png,34.65594482,3.952632427,5.409350937,5.189380646,50.96206665,0.353187978,0.297515035,4.212431431,53.67205429,58.66408539,0.456630468,0.552110076,35.3905983,0.320892572,0.210083008,4.156963348,4.534742355,5.470716953,0.756812275,0.828498542,0.793075152
12_voice_en_35117786_vidtalk,5.png,34.6539917,3.853973866,5.392602807,5.283173084,51.48212433,0.348178238,0.295053601,4.173442841,54.44424438,59.20343399,0.476988047,0.563415766,36.30371094,0.32203117,0.225097656,4.141509056,4.659840584,5.625932693,0.759046998,0.856004357,0.760243267
12_voice_en_35117786_wavlip,0.png,35.51092529,5.575273991,4.286898309,4.648492813,51.48154831,0.634466052,0.423628181,4.468271732,42.29891968,43.49998093,0.434484452,0.494502068,45.79159927,0.344703466,0.211669922,4.067023277,4.711344719,4.616109371,0.869542767,0.923326135,0.848318233
12_voice_en_35117786_wavlip,1.png,28.04608154,5.780731678,4.011414697,4.632176876,54.49988937,0.64920336,0.455557466,4.616076946,44.77315521,46.84215927,0.460814565,0.522758245,49.87309647,0.360294461,0.2265625,4.189705849,4.774661064,4.746276855,0.855267283,0.917177618,0.864699372
12_voice_en_35117786_wavlip,2.png,27.77557373,5.814582348,4.003342668,4.675404549,55.20521545,0.650214672,0.458814144,4.592512131,43.76835251,45.0729599,0.456088543,0.506950855,50.64632797,0.360519081,0.219604492,4.171219349,4.735239506,4.539710522,0.812519919,0.872577786,0.829739583
12_voice_en_35117786_wavlip,3.png,27.16717529,5.82529211,3.990985237,4.648388386,54.7073288,0.651517272,0.456578761,4.580870152,44.61232758,45.30423737,0.447801918,0.512033761,50.30274963,0.357798606,0.213867188,4.121761322,4.818579674,4.711620331,0.829661205,0.886311114,0.840196907
12_voice_en_35117786_wavlip,4.png,27.40008545,5.816548347,3.994386899,4.649998188,54.23418808,0.652167857,0.454751521,4.584025383,44.57808685,45.54112244,0.460168928,0.508997142,50.36858368,0.357155651,0.208129883,4.136497498,4.774927139,4.723154068,0.836014905,0.918872833,0.848300179
12_voice_en_35117786_wavlip,5.png,27.46063232,5.798046112,3.99965022,4.643857002,54.56023407,0.651779652,0.45684734,4.610234737,44.90912628,45.7797966,0.450810909,0.510942638,50.28727341,0.358542442,0.200927734,4.14690876,4.759548664,4.762053967,0.868681746,0.922337174,0.863482137
12_voice_en_35117789_ahead,0.png,28.25946045,4.131293297,8.00829955,4.556438923,75.57977295,0.494061202,0.509100199,3.90402317,46.40512848,58.83943176,0.460700333,0.469356596,74.82940674,0.485721737,0.146118164,3.592235565,3.990183115,4.592096806,0.645901763,0.783093214,0.629144381
12_voice_en_35117789_ahead,1.png,27.27557373,3.969770193,7.685722777,4.086466789,76.34243011,0.50404197,0.518229723,3.945964098,48.42331696,61.46492767,0.432960361,0.516322315,68.72380066,0.501513839,0.135742188,3.919926167,4.064501762,5.189662933,0.639003304,0.785978079,0.618400022
12_voice_en_35117789_ahead,2.png,29.30145264,4.13138485,7.350003332,4.136351109,75.54937744,0.498101979,0.478628188,3.952101231,47.62360764,60.50688171,0.444415718,0.547985435,70.99356079,0.51091063,0.109069824,3.806730986,4.168956757,5.015249252,0.585634417,0.746728301,0.587539277
12_voice_en_35117789_ahead,3.png,29.4352417,4.026760578,6.823966086,4.08727026,75.30225372,0.498961478,0.464192748,3.941631794,43.00776672,58.08755493,0.426245213,0.508024514,68.74985504,0.492620617,0.135742188,3.709638596,4.158102989,5.018348217,0.642891771,0.763981879,0.654198136
12_voice_en_35117789_ahead,4.png,27.79559326,4.268233776,7.77701373,4.147877693,74.83036041,0.514129639,0.501487136,4.045351028,49.26780701,61.43938446,0.394239396,0.510483146,69.89977264,0.496018142,0.146972656,3.550775528,4.096434593,5.038873672,0.684110489,0.784682631,0.685284196
12_voice_en_35117789_dinet,0.png,27.05682373,5.740016937,4.114602568,5.335958481,67.78009796,0.645763159,0.44849664,4.468831539,60.09388733,59.67861557,0.662760198,0.626416147,56.65698624,0.432953626,0.335693359,4.47817564,4.72178936,5.353075981,0.766179627,0.815142572,0.753023039
12_voice_en_35117789_dinet,1.png,18.03826904,6.430455208,3.619687481,5.362825394,70.21038055,0.666454434,0.476725072,4.54788065,63.85812378,60.43545151,0.679303944,0.661556125,62.59992981,0.455836385,0.359619141,4.570415497,4.796056271,5.505349159,0.751536771,0.796491146,0.734032089
12_voice_en_35117789_dinet,2.png,24.15692139,5.897443295,4.002904299,5.318239689,69.1235733,0.652229249,0.441127956,4.490737915,60.8928833,60.62893677,0.611363709,0.602495372,57.38688278,0.435619622,0.353027344,4.486940861,4.778925419,5.394796371,0.783019979,0.812004387,0.752492372
12_voice_en_35117789_dinet,3.png,18.1383667,6.448184967,3.592657269,5.505812645,69.73201752,0.667732954,0.473408341,4.522679329,64.18125916,60.66453171,0.664673328,0.652926624,62.33231735,0.4543145,0.326904297,4.587198734,4.739953995,5.405845165,0.752917186,0.801701903,0.74414227
12_voice_en_35117789_dinet,4.png,24.34881592,5.976064205,3.960254885,5.328622341,69.04803467,0.649496734,0.441069603,4.493031502,62.10942078,61.23643112,0.61369741,0.603036582,57.68884659,0.438073784,0.364746094,4.519375801,4.763369083,5.457001209,0.769312926,0.82017231,0.754422428
